date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2021-03-22,670.0,699.62,668.75,684.59,39512221,670.0,699.62,668.75,684.59,39512221,0.0,1.0
2021-03-23,662.16,677.8,657.51,675.77,30491870,662.16,677.8,657.51,675.77,30491870,0.0,1.0
2021-03-24,630.27,668.02,630.11,667.91,33795174,630.27,668.02,630.11,667.91,33795174,0.0,1.0
2021-03-25,640.39,645.5,609.5,613.0,39224850,640.39,645.5,609.5,613.0,39224850,0.0,1.0
2021-03-26,618.71,643.82,599.89,641.87,33852827,618.71,643.82,599.89,641.87,33852827,0.0,1.0
2021-03-29,611.29,616.48,596.02,615.64,28636985,611.29,616.48,596.02,615.64,28636985,0.0,1.0
2021-03-30,635.62,637.66,591.01,601.75,39432359,635.62,637.66,591.01,601.75,39432359,0.0,1.0
2021-03-31,667.93,672.0,641.11,646.62,33337288,667.93,672.0,641.11,646.62,33337288,0.0,1.0
2021-04-01,661.75,692.4203,659.42,688.37,35298378,661.75,692.4203,659.42,688.37,35298378,0.0,1.0
2021-04-05,691.05,708.16,684.7,707.71,41842767,691.05,708.16,684.7,707.71,41842767,0.0,1.0
2021-04-06,691.62,696.55,681.37,690.3,28271839,691.62,696.55,681.37,690.3,28271839,0.0,1.0
2021-04-07,670.97,691.38,667.84,687.0,26309433,670.97,691.38,667.84,687.0,26309433,0.0,1.0
2021-04-08,683.8,689.5499,671.645,677.38,23924329,683.8,689.5499,671.645,677.38,23924329,0.0,1.0
2021-04-09,677.02,680.97,669.43,677.77,21437087,677.02,680.97,669.43,677.77,21437087,0.0,1.0
2021-04-12,701.98,704.8,682.09,685.7,29135670,701.98,704.8,682.09,685.7,29135670,0.0,1.0
2021-04-13,762.32,763.0,710.66,712.7,44652808,762.32,763.0,710.66,712.7,44652808,0.0,1.0
2021-04-14,732.23,780.79,728.03,770.7,49017434,732.23,780.79,728.03,770.7,49017434,0.0,1.0
2021-04-15,738.85,743.69,721.31,743.1,27848900,738.85,743.69,721.31,743.1,27848900,0.0,1.0
2021-04-16,739.78,749.41,724.6,728.65,27979526,739.78,749.41,724.6,728.65,27979526,0.0,1.0
2021-04-19,714.63,725.4,691.8001,719.6,39686226,714.63,725.4,691.8001,719.6,39686226,0.0,1.0
2021-04-20,718.99,737.25,710.685,717.42,35609038,718.99,737.25,710.685,717.42,35609038,0.0,1.0
2021-04-21,744.12,744.84,698.0,704.77,31215514,744.12,744.84,698.0,704.77,31215514,0.0,1.0
2021-04-22,719.69,753.77,718.04,741.5,35590255,719.69,753.77,718.04,741.5,35590255,0.0,1.0
2021-04-23,729.4,737.36,715.46,719.8,28413889,729.4,737.36,715.46,719.8,28413889,0.0,1.0
2021-04-26,738.2,749.3,732.6053,741.0,31038502,738.2,749.3,732.6053,741.0,31038502,0.0,1.0
2021-04-27,704.74,724.0,703.3501,717.96,29436995,704.74,724.0,703.3501,717.96,29436995,0.0,1.0
2021-04-28,694.4,708.5,693.6,696.41,22271047,694.4,708.5,693.6,696.41,22271047,0.0,1.0
2021-04-29,677.0,702.25,668.5002,699.51,28845449,677.0,702.25,668.5002,699.51,28845449,0.0,1.0
2021-04-30,709.44,715.47,666.14,667.59,40758722,709.44,715.47,666.14,667.59,40758722,0.0,1.0
2021-05-03,684.9,706.0,680.5,703.8,27043143,684.9,706.0,680.5,703.8,27043143,0.0,1.0
2021-05-04,673.6,683.4464,657.701,678.94,29739319,673.6,683.4464,657.701,678.94,29739319,0.0,1.0
2021-05-05,670.94,685.2955,667.34,681.06,21901894,670.94,685.2955,667.34,681.06,21901894,0.0,1.0
2021-05-06,663.54,681.02,650.0,680.76,27784619,663.54,681.02,650.0,680.76,27784619,0.0,1.0
2021-05-07,672.37,690.0,660.22,665.8,23469172,672.37,690.0,660.22,665.8,23469172,0.0,1.0
2021-05-10,629.04,665.05,627.6101,664.9,31392417,629.04,665.05,627.6101,664.9,31392417,0.0,1.0
2021-05-11,617.2,627.0999,595.6,599.24,46503896,617.2,627.0999,595.6,599.24,46503896,0.0,1.0
2021-05-12,589.89,620.41,586.765,602.49,33823646,589.89,620.41,586.765,602.49,33823646,0.0,1.0
2021-05-13,571.69,606.4599,559.65,601.545,44184916,571.69,606.4599,559.65,601.545,44184916,0.0,1.0
2021-05-14,589.74,592.87,570.46,583.41,33370856,589.74,592.87,570.46,583.41,33370856,0.0,1.0
2021-05-17,576.83,589.73,561.2,575.5531,32390360,576.83,589.73,561.2,575.5531,32390360,0.0,1.0
2021-05-18,577.87,596.25,563.38,568.0,36830567,577.87,596.25,563.38,568.0,36830567,0.0,1.0
2021-05-19,563.46,566.21,546.98,552.55,39578395,563.46,566.21,546.98,552.55,39578395,0.0,1.0
2021-05-20,586.78,588.85,571.07,575.0,30821119,586.78,588.85,571.07,575.0,30821119,0.0,1.0
2021-05-21,580.88,596.68,580.0,596.11,26030595,580.88,596.68,580.0,596.11,26030595,0.0,1.0
2021-05-24,606.44,614.48,573.65,581.6,34558089,606.44,614.48,573.65,581.6,34558089,0.0,1.0
2021-05-25,604.69,613.99,595.71,607.31,28005933,604.69,613.99,595.71,607.31,28005933,0.0,1.0
2021-05-26,619.13,626.17,601.5,607.56,28639305,619.13,626.17,601.5,607.56,28639305,0.0,1.0
2021-05-27,630.85,631.13,616.21,620.24,26370593,630.85,631.13,616.21,620.24,26370593,0.0,1.0
2021-05-28,625.22,635.59,622.38,628.5,22737038,625.22,635.59,622.38,628.5,22737038,0.0,1.0
2021-06-01,623.9,633.8,620.55,627.8,18084890,623.9,633.8,620.55,627.8,18084890,0.0,1.0
2021-06-02,605.12,623.36,599.14,620.13,23302779,605.12,623.36,599.14,620.13,23302779,0.0,1.0
2021-06-03,572.84,604.55,571.22,601.8,30111893,572.84,604.55,571.22,601.8,30111893,0.0,1.0
2021-06-04,599.05,600.61,577.2,579.71,24036896,599.05,600.61,577.2,579.71,24036896,0.0,1.0
2021-06-07,605.13,610.0,582.88,591.825,22543682,605.13,610.0,582.88,591.825,22543682,0.0,1.0
2021-06-08,603.59,623.09,595.5,623.01,26053405,603.59,623.09,595.5,623.01,26053405,0.0,1.0
2021-06-09,598.78,611.79,597.6301,602.17,16584566,598.78,611.79,597.6301,602.17,16584566,0.0,1.0
2021-06-10,610.12,616.59,600.5,603.88,23919606,610.12,616.59,600.5,603.88,23919606,0.0,1.0
2021-06-11,609.89,612.56,601.52,610.23,16205303,609.89,612.56,601.52,610.23,16205303,0.0,1.0
2021-06-14,617.69,625.49,609.18,612.23,20423983,617.69,625.49,609.18,612.23,20423983,0.0,1.0
2021-06-15,599.36,616.79,598.23,616.69,17764145,599.36,616.79,598.23,616.69,17764145,0.0,1.0
2021-06-16,604.87,608.5,593.5,597.535,21845739,604.87,608.5,593.5,597.535,21845739,0.0,1.0
2021-06-17,616.6,621.47,601.34,601.8878,22701350,616.6,621.47,601.34,601.8878,22701350,0.0,1.0
2021-06-18,623.31,628.35,611.8,613.37,24560905,623.31,628.35,611.8,613.37,24560905,0.0,1.0
2021-06-21,620.83,631.39,608.88,624.48,24812741,620.83,631.39,608.88,624.48,24812741,0.0,1.0
2021-06-22,623.71,628.5693,615.5,618.25,19158892,623.71,628.5693,615.5,618.25,19158892,0.0,1.0
2021-06-23,656.57,657.204,630.04,632.0,31099228,656.57,657.204,630.04,632.0,31099228,0.0,1.0
2021-06-24,679.82,697.62,667.61,674.99,45982386,679.82,697.62,667.61,674.99,45982386,0.0,1.0
2021-06-25,671.87,693.81,668.7,689.58,32496707,671.87,693.81,668.7,689.58,32496707,0.0,1.0
2021-06-28,688.72,694.6999,670.32,671.64,21628159,688.72,694.6999,670.32,671.64,21628159,0.0,1.0
2021-06-29,680.76,687.5099,675.89,684.65,17381313,680.76,687.5099,675.89,684.65,17381313,0.0,1.0
2021-06-30,679.7,692.81,678.14,679.77,18924862,679.7,692.81,678.14,679.77,18924862,0.0,1.0
2021-07-01,677.92,687.99,672.8,683.92,18634522,677.92,687.99,672.8,683.92,18634522,0.0,1.0
2021-07-02,678.9,700.0,673.26,678.98,27097374,678.9,700.0,673.26,678.98,27097374,0.0,1.0
2021-07-06,659.58,684.0,651.4002,681.7115,23284450,659.58,684.0,651.4002,681.7115,23284450,0.0,1.0
2021-07-07,644.65,665.7,638.32,664.27,18791960,644.65,665.7,638.32,664.27,18791960,0.0,1.0
2021-07-08,652.81,654.43,620.46,628.37,22773316,652.81,654.43,620.46,628.37,22773316,0.0,1.0
2021-07-09,656.95,658.91,644.69,653.185,18140548,656.95,658.91,644.69,653.185,18140548,0.0,1.0
2021-07-12,685.7,687.24,662.161,662.2,25927042,685.7,687.24,662.161,662.2,25927042,0.0,1.0
2021-07-13,668.54,693.28,666.2958,686.32,20966092,668.54,693.28,666.2958,686.32,20966092,0.0,1.0
2021-07-14,653.38,678.6099,652.84,670.75,21641190,653.38,678.6099,652.84,670.75,21641190,0.0,1.0
2021-07-15,650.6,666.14,637.88,658.39,20209571,650.6,666.14,637.88,658.39,20209571,0.0,1.0
2021-07-16,644.22,656.6999,642.2,654.68,16370970,644.22,656.6999,642.2,654.68,16370970,0.0,1.0
2021-07-19,646.22,647.1999,621.29,629.89,21297090,646.22,647.1999,621.29,629.89,21297090,0.0,1.0
2021-07-20,660.5,662.3916,640.501,651.99,15487127,660.5,662.3916,640.501,651.99,15487127,0.0,1.0
2021-07-21,655.29,664.8599,650.2901,659.61,13953338,655.29,664.8599,650.2901,659.61,13953338,0.0,1.0
2021-07-22,649.26,662.17,644.6001,656.4428,15105727,649.26,662.17,644.6001,656.4428,15105727,0.0,1.0
2021-07-23,643.38,648.8,637.3001,646.36,14604944,643.38,648.8,637.3001,646.36,14604944,0.0,1.0
2021-07-26,657.62,668.1999,647.11,650.97,25336556,657.62,668.1999,647.11,650.97,25336556,0.0,1.0
2021-07-27,644.78,666.5,627.24,663.4,32813290,644.78,666.5,627.24,663.4,32813290,0.0,1.0
2021-07-28,646.98,654.9699,639.4001,646.995,16006596,646.98,654.9699,639.4001,646.995,16006596,0.0,1.0
2021-07-29,677.35,683.69,648.8,649.79,29688446,677.35,683.69,648.8,649.79,29688446,0.0,1.0
2021-07-30,687.2,697.53,669.0,671.758,29656411,687.2,697.53,669.0,671.758,29656411,0.0,1.0
2021-08-02,709.67,726.94,698.4,700.0,33615765,709.67,726.94,698.4,700.0,33615765,0.0,1.0
2021-08-03,709.74,722.65,701.01,719.0,21620253,709.74,722.65,701.01,719.0,21620253,0.0,1.0
2021-08-04,710.92,724.9,708.93,711.0,17002647,710.92,724.9,708.93,711.0,17002647,0.0,1.0
2021-08-05,714.63,720.9499,711.41,716.0,12919637,714.63,720.9499,711.41,716.0,12919637,0.0,1.0
2021-08-06,699.1,716.33,697.63,711.9,15623049,699.1,716.33,697.63,711.9,15623049,0.0,1.0
2021-08-09,713.76,719.03,705.13,710.17,14715349,713.76,719.03,705.13,710.17,14715349,0.0,1.0
2021-08-10,709.99,716.59,701.88,713.99,13432305,709.99,716.59,701.88,713.99,13432305,0.0,1.0
2021-08-11,707.82,715.18,704.21,712.71,9800558,707.82,715.18,704.21,712.71,9800558,0.0,1.0
2021-08-12,722.25,722.8,699.4,706.34,17681686,722.25,722.8,699.4,706.34,17681686,0.0,1.0
2021-08-13,717.17,729.9,714.34,723.71,16671844,717.17,729.9,714.34,723.71,16671844,0.0,1.0
2021-08-16,686.17,709.5,676.4,705.07,23103303,686.17,709.5,676.4,705.07,23103303,0.0,1.0
2021-08-17,665.71,674.58,648.84,672.66,23721279,665.71,674.58,648.84,672.66,23721279,0.0,1.0
2021-08-18,688.99,695.77,669.35,669.7479,20349375,688.99,695.77,669.35,669.7479,20349375,0.0,1.0
2021-08-19,673.47,686.55,667.59,678.21,14313486,673.47,686.55,667.59,678.21,14313486,0.0,1.0
2021-08-20,680.26,692.1299,673.7,682.85,14841865,680.26,692.1299,673.7,682.85,14841865,0.0,1.0
2021-08-23,706.3,712.1299,680.7505,685.442,20264859,706.3,712.1299,680.7505,685.442,20264859,0.0,1.0
2021-08-24,708.49,715.22,702.64,710.68,13083071,708.49,715.22,702.64,710.68,13083071,0.0,1.0
2021-08-25,711.2,716.97,704.0,707.03,12645562,711.2,716.97,704.0,707.03,12645562,0.0,1.0
2021-08-26,701.16,715.4,697.6201,708.31,13214292,701.16,715.4,697.6201,708.31,13214292,0.0,1.0
2021-08-27,711.92,715.0,702.1001,705.0,13833763,711.92,715.0,702.1001,705.0,13833763,0.0,1.0
2021-08-30,730.91,731.0,712.73,714.715,18604220,730.91,731.0,712.73,714.715,18604220,0.0,1.0
2021-08-31,735.72,740.39,726.44,733.0,20855436,735.72,740.39,726.44,733.0,20855436,0.0,1.0
2021-09-01,734.09,741.99,731.2701,734.08,13204335,734.09,741.99,731.2701,734.08,13204335,0.0,1.0
2021-09-02,732.39,740.97,730.54,734.5,12796739,732.39,740.97,730.54,734.5,12796739,0.0,1.0
2021-09-03,733.57,734.0,724.2,732.2494,15271045,733.57,734.0,724.2,732.2494,15271045,0.0,1.0
2021-09-07,752.92,760.2,739.26,740.0,20039825,752.92,760.2,739.26,740.0,20039825,0.0,1.0
2021-09-08,753.87,764.45,740.7733,761.58,18793036,753.87,764.45,740.7733,761.58,18793036,0.0,1.0
2021-09-09,754.86,762.1,751.6301,753.41,14077731,754.86,762.1,751.6301,753.41,14077731,0.0,1.0
2021-09-10,736.27,762.61,734.5201,759.6,15184170,736.27,762.61,734.5201,759.6,15184170,0.0,1.0
2021-09-13,743.0,744.78,708.85,740.2143,22952482,743.0,744.78,708.85,740.2143,22952482,0.0,1.0
2021-09-14,744.49,754.47,736.4,742.57,18524881,744.49,754.47,736.4,742.57,18524881,0.0,1.0
2021-09-15,755.83,756.86,738.36,745.0,15357685,755.83,756.86,738.36,745.0,15357685,0.0,1.0
2021-09-16,756.99,758.91,747.61,752.83,13923393,756.99,758.91,747.61,752.83,13923393,0.0,1.0
2021-09-17,759.49,761.04,750.0,757.15,28204176,759.49,761.04,750.0,757.15,28204176,0.0,1.0
2021-09-20,730.17,742.0,718.6249,734.5577,24757652,730.17,742.0,718.6249,734.5577,24757652,0.0,1.0
2021-09-21,739.38,744.7399,730.44,734.79,16330723,739.38,744.7399,730.44,734.79,16330723,0.0,1.0
2021-09-22,751.94,753.6699,739.12,743.5263,15126272,751.94,753.6699,739.12,743.5263,15126272,0.0,1.0
2021-09-23,753.64,758.2,747.92,755.0,11947527,753.64,758.2,747.92,755.0,11947527,0.0,1.0
2021-09-24,774.39,774.8,744.56,745.89,21373022,774.39,774.8,744.56,745.89,21373022,0.0,1.0
2021-09-27,791.36,799.0,769.31,773.12,28070657,791.36,799.0,769.31,773.12,28070657,0.0,1.0
2021-09-28,777.56,795.64,766.1801,787.2,25381422,777.56,795.64,766.1801,787.2,25381422,0.0,1.0
2021-09-29,781.31,793.5,770.68,779.8,20942877,781.31,793.5,770.68,779.8,20942877,0.0,1.0
2021-09-30,775.48,789.1305,775.0,781.0,17955961,775.48,789.1305,775.0,781.0,17955961,0.0,1.0
2021-10-01,775.22,780.78,763.59,778.4,17031414,775.22,780.78,763.59,778.4,17031414,0.0,1.0
2021-10-04,781.53,806.9699,776.12,796.5,30483341,781.53,806.9699,776.12,796.5,30483341,0.0,1.0
2021-10-05,780.59,797.31,774.2,784.7962,18432625,780.59,797.31,774.2,784.7962,18432625,0.0,1.0
2021-10-06,782.75,786.66,773.22,776.2,14632768,782.75,786.66,773.22,776.2,14632768,0.0,1.0
2021-10-07,793.61,805.0,783.38,785.46,19195782,793.61,805.0,783.38,785.46,19195782,0.0,1.0
2021-10-08,785.49,796.38,780.91,796.21,16738604,785.49,796.38,780.91,796.21,16738604,0.0,1.0
2021-10-11,791.94,801.24,785.5,787.65,14200322,791.94,801.24,785.5,787.65,14200322,0.0,1.0
2021-10-12,805.72,812.32,796.57,800.93,22020040,805.72,812.32,796.57,800.93,22020040,0.0,1.0
2021-10-13,811.08,815.41,805.78,810.47,14120075,811.08,815.41,805.78,810.47,14120075,0.0,1.0
2021-10-14,818.32,820.25,813.3501,815.49,12247170,818.32,820.25,813.3501,815.49,12247170,0.0,1.0
2021-10-15,843.03,843.21,822.35,823.7384,18924567,843.03,843.21,822.35,823.7384,18924567,0.0,1.0
2021-10-18,870.11,875.26,851.47,851.79,24207244,870.11,875.26,851.47,851.79,24207244,0.0,1.0
2021-10-19,864.27,877.95,862.51,877.53,17381128,864.27,877.95,862.51,877.53,17381128,0.0,1.0
2021-10-20,865.8,869.49,857.38,865.35,14032052,865.8,869.49,857.38,865.35,14032052,0.0,1.0
2021-10-21,894.0,900.0,855.5046,856.0,31481454,894.0,900.0,855.5046,856.0,31481454,0.0,1.0
2021-10-22,909.68,910.0,890.96,895.5,22880835,909.68,910.0,890.96,895.5,22880835,0.0,1.0
2021-10-25,1024.86,1045.02,944.2,950.53,62852099,1024.86,1045.02,944.2,950.53,62852099,0.0,1.0
2021-10-26,1018.43,1094.94,1001.44,1024.69,62414968,1018.43,1094.94,1001.44,1024.69,62414968,0.0,1.0
2021-10-27,1037.86,1070.88,1030.78,1039.66,38526459,1037.86,1070.88,1030.78,1039.66,38526459,0.0,1.0
2021-10-28,1077.04,1081.0,1054.2,1068.305,27213173,1077.04,1081.0,1054.2,1068.305,27213173,0.0,1.0
2021-10-29,1114.0,1115.21,1073.205,1081.86,29918417,1114.0,1115.21,1073.205,1081.86,29918417,0.0,1.0
2021-11-01,1208.59,1209.75,1118.66,1145.0,54868952,1208.59,1209.75,1118.66,1145.0,54868952,0.0,1.0
2021-11-02,1172.0,1208.59,1146.0,1159.355,42450935,1172.0,1208.59,1146.0,1159.355,42450935,0.0,1.0
2021-11-03,1213.86,1215.39,1152.62,1177.33,34628519,1213.86,1215.39,1152.62,1177.33,34628519,0.0,1.0
2021-11-04,1229.91,1243.49,1217.0,1234.41,25397410,1229.91,1243.49,1217.0,1234.41,25397410,0.0,1.0
2021-11-05,1222.09,1239.87,1208.0,1228.0,21628812,1222.09,1239.87,1208.0,1228.0,21628812,0.0,1.0
2021-11-08,1162.94,1197.0,1133.0,1149.785,33445715,1162.94,1197.0,1133.0,1149.785,33445715,0.0,1.0
2021-11-09,1023.5,1174.5,1011.52,1173.6,58525547,1023.5,1174.5,1011.52,1173.6,58525547,0.0,1.0
2021-11-10,1067.95,1078.1,987.31,1010.41,42802722,1067.95,1078.1,987.31,1010.41,42802722,0.0,1.0
2021-11-11,1063.51,1104.97,1054.68,1102.77,22396568,1063.51,1104.97,1054.68,1102.77,22396568,0.0,1.0
2021-11-12,1033.42,1054.5,1019.2,1047.5,25147852,1033.42,1054.5,1019.2,1047.5,25147852,0.0,1.0
2021-11-15,1013.39,1031.98,978.6,1017.63,34775649,1013.39,1031.98,978.6,1017.63,34775649,0.0,1.0
2021-11-16,1054.73,1057.1999,1002.18,1003.31,26542359,1054.73,1057.1999,1002.18,1003.31,26542359,0.0,1.0
2021-11-17,1089.01,1119.64,1055.5,1063.51,31445365,1089.01,1119.64,1055.5,1063.51,31445365,0.0,1.0
2021-11-18,1096.38,1112.0,1075.02,1106.55,20898930,1096.38,1112.0,1075.02,1106.55,20898930,0.0,1.0
2021-11-19,1137.06,1138.7199,1092.7,1098.87,21642258,1137.06,1138.7199,1092.7,1098.87,21642258,0.0,1.0
2021-11-22,1156.87,1201.95,1132.43,1162.33,33072509,1156.87,1201.95,1132.43,1162.33,33072509,0.0,1.0
2021-11-23,1109.03,1180.4999,1062.7,1167.51,36171700,1109.03,1180.4999,1062.7,1167.51,36171700,0.0,1.0
2021-11-24,1116.0,1132.77,1062.0,1080.39,22560238,1116.0,1132.77,1062.0,1080.39,22560238,0.0,1.0
2021-11-26,1081.92,1108.7827,1081.0,1099.47,11680890,1081.92,1108.7827,1081.0,1099.47,11680890,0.0,1.0
2021-11-29,1136.99,1142.67,1100.19,1100.99,19464467,1136.99,1142.67,1100.19,1100.99,19464467,0.0,1.0
2021-11-30,1144.76,1168.0,1118.0,1144.37,27092038,1144.76,1168.0,1118.0,1144.37,27092038,0.0,1.0
2021-12-01,1095.0,1172.8399,1090.76,1160.695,22934698,1095.0,1172.8399,1090.76,1160.695,22934698,0.0,1.0
2021-12-02,1084.6,1113.0,1056.65,1099.06,24371623,1084.6,1113.0,1056.65,1099.06,24371623,0.0,1.0
2021-12-03,1014.97,1090.5753,1000.21,1084.79,30773995,1014.97,1090.5753,1000.21,1084.79,30773995,0.0,1.0
2021-12-06,1009.01,1021.64,950.5,1001.51,27221037,1009.01,1021.64,950.5,1001.51,27221037,0.0,1.0
2021-12-07,1051.75,1057.6739,1026.81,1044.2,18694857,1051.75,1057.6739,1026.81,1044.2,18694857,0.0,1.0
2021-12-08,1068.96,1072.38,1033.0001,1052.71,13968790,1068.96,1072.38,1033.0001,1052.71,13968790,0.0,1.0
2021-12-09,1003.8,1062.49,1002.36,1060.64,19812832,1003.8,1062.49,1002.36,1060.64,19812832,0.0,1.0
2021-12-10,1017.03,1020.9797,982.53,1008.75,19888122,1017.03,1020.9797,982.53,1008.75,19888122,0.0,1.0
2021-12-13,966.41,1005.0,951.42,1001.09,26198502,966.41,1005.0,951.42,1001.09,26198502,0.0,1.0
2021-12-14,958.51,966.41,930.0,945.0,23602090,958.51,966.41,930.0,945.0,23602090,0.0,1.0
2021-12-15,975.99,978.7499,928.2501,953.21,25056410,975.99,978.7499,928.2501,953.21,25056410,0.0,1.0
2021-12-16,926.92,994.98,921.85,994.5,27590483,926.92,994.98,921.85,994.5,27590483,0.0,1.0
2021-12-17,932.57,960.6599,909.0401,914.77,33626754,932.57,960.6599,909.0401,914.77,33626754,0.0,1.0
2021-12-20,899.94,921.6884,893.39,910.7,18826671,899.94,921.6884,893.39,910.7,18826671,0.0,1.0
